title,price,link_item,image_url,discount_percent_list,rating_average,review_count,official
"Đầm suông linen cổ V, kèm dây eo tự chỉnh ,phong cách Hàn Quốc thời trang Đũi Việt DV164",299000,https://tiki.vn/dam-suong-linen-co-v-kem-day-eo-tu-chinh-phong-cach-han-quoc-thoi-trang-dui-viet-dv164-p189073265.html?spid=189073296,https://salt.tikicdn.com/cache/280x280/ts/product/ba/2f/b4/4cc695d559bad2823c8417d353ca6ca7.jpg,0,0.0,0,1
Đầm lụa Fara dress Gem Clothing SP060376,570000,https://tiki.vn/dam-lua-fara-dress-gem-clothing-sp060376-p90967970.html?spid=90967981,https://salt.tikicdn.com/cache/280x280/ts/product/d9/6e/77/cbe81f715d10bea509927cfb8b135c54.jpg,0,5.0,3,1
Đầm xòe can ren thang,775000,https://tiki.vn/dam-xoe-can-ren-thang-p198078095.html?spid=198078103,https://salt.tikicdn.com/cache/280x280/ts/product/04/9c/2a/e62a61a505f3ed8e3527612254b71301.jpg,0,0.0,0,1
"Đầm cho người mập, đầm big size đủ size",620000,https://tiki.vn/dam-cho-nguoi-map-dam-big-size-du-size-p136714320.html?spid=136714330,https://salt.tikicdn.com/cache/280x280/ts/product/76/1a/e3/c59cc2a3ea49f34dcd4dd6c57afbc8db.jpg,0,0.0,0,0
Đầm Ôm Dự Tiệc Duyên Dáng- DO-1909082,135000,https://tiki.vn/dam-om-du-tiec-duyen-dang-do-1909082-p53303642.html?spid=59387433,https://salt.tikicdn.com/cache/280x280/ts/product/7d/84/b6/5c7c9fa672be87e77f06a39292bcc8e5.jpg,0,4.5,5,0
Đầm suông trung niên in họa tiết phối khăn rời - XL,348000,https://tiki.vn/dam-suong-trung-nien-in-hoa-tiet-phoi-khan-roi-p42140914.html?spid=42140918,https://salt.tikicdn.com/cache/280x280/ts/product/0f/9d/a5/b1e1401e65f325a23aef70c30e03779e.jpg,0,4.5,13,1
Đầm Suông Thanh Lịch Kiểu Đầm Dáng Sơ Mi Chữ A 2 Màu In Họa Tiết Cột Eo GOTI 3135,259000,https://tiki.vn/dam-suong-thanh-lich-kieu-dam-dang-so-mi-chu-a-2-mau-in-hoa-tiet-cot-eo-goti-3135-p49097390.html?spid=49097394,https://salt.tikicdn.com/cache/280x280/ts/product/b3/f6/e6/bb678b5cbd6fbb48d18c5e3870cbac51.jpg,0,2.0,1,1
Đầm Nữ Rớt Vai - Hồng Phấn (Size XL),299000,https://tiki.vn/dam-nu-rot-vai-p20918892.html?spid=20918910,https://salt.tikicdn.com/cache/280x280/ts/product/ea/d6/77/e28211a3ed3a5a837f73ff35fbd53b2e.jpg,0,0.0,0,0
"Váy đầm voan hoa nhí kiểu ngắn dáng xòe dự tiệc, dạo phố (real shot)",150000,https://tiki.vn/vay-dam-voan-hoa-nhi-kieu-ngan-dang-xoe-du-tiec-dao-pho-real-shot-p108857997.html?spid=206084145,https://salt.tikicdn.com/cache/280x280/ts/product/7f/73/ba/a34f18018cb1c40f3b8d83bb6956754d.jpg,0,4.0,2,0
"Váy đầm lanh (tole) Vicci CVN004.2 vải lanh chéo Hàn cao cấp, thiết kế tay ngắn, dáng đuôi cá suông nhẹ, mềm nhẹ, thấm hút mồ hôi, họa tiết hoa sen hồng nền trắng vàng, phù hợp mặc nhà, đi chơi",165000,https://tiki.vn/vay-dam-lanh-tole-vicci-cvn004-2-vai-cheo-han-cao-cap-co-tay-hoa-tiet-hoa-sen-hong-nen-trang-vang-p2839025.html?spid=2866197,https://salt.tikicdn.com/cache/280x280/ts/product/1b/fa/2d/cd6cd67ea4bcf10ab7a8cf655c9d8cc5.JPG,50,4.3,4,1
"Váy trễ vai ren thiết kế xẻ sườn dáng dài công chúa đi biển, đi tiệc, kỷ yếu xinh tiệm của Socomo V602022",420000,https://tiki.vn/vay-tre-vai-ren-thiet-ke-xe-suon-dang-dai-cong-chua-di-bien-di-tiec-ky-yeu-xinh-tiem-cua-socomo-v602022-p186592037.html?spid=186592039,https://salt.tikicdn.com/cache/280x280/ts/product/5c/be/a8/01c16d31e2e3fe35d19ff19a6f82c471.jpg,0,0.0,0,0
Đầm Xòe Đuôi Tôm Cổ Bèo Sát Nách Phối Phụ Kiện Kiểu Đầm Xòe Công Sở Đẹp GOTI 3212D,329000,https://tiki.vn/dam-xoe-elise-co-beo-sat-nach-phoi-phu-kien-kieu-dam-xoe-cong-so-dep-goti-3212d-p55713848.html?spid=55713864,https://salt.tikicdn.com/cache/280x280/ts/product/b4/55/37/dc8a712161935b311de058d6183505e7.jpg,0,3.9,11,1
"Đầm suông cổ trụ tay con ArcticHunter, chất vải linen tự nhiên, thời trang thương hiệu chính hãng",250000,https://tiki.vn/dam-suong-co-tru-tay-con-arctichunter-chat-vai-linen-tu-nhien-thoi-trang-thuong-hieu-chinh-hang-p72283759.html?spid=72283767,https://salt.tikicdn.com/cache/280x280/ts/product/b5/1c/85/5f1d84929465a5c27b88512df4dde3da.jpg,0,4.3,8,1
ĐẦM XÒE DỰ TIỆC MÀU ĐỎ TAY PHỐI LƯỚI ĐÍNH SAO MAY MẮN,149000,https://tiki.vn/dam-xoe-du-tiec-mau-do-tay-phoi-luoi-dinh-sao-may-man-p73755382.html?spid=73755390,https://salt.tikicdn.com/cache/280x280/ts/product/8d/2a/f5/9e261cc7e99656df4afbcc5de54172ed.jpg,0,4.5,8,0
"Đầm Đẹp -Váy Trung Niên, Thiết Kế Họa Tiết Sang Trọng Thời Trang Dự Tiệc",249000,https://tiki.vn/dam-dep-vay-trung-nien-thiet-ke-hoa-tiet-sang-trong-thoi-trang-du-tiec-p184507132.html?spid=184507140,https://salt.tikicdn.com/cache/280x280/ts/product/d6/8b/23/abac1a6adf5c773633b5e817c7ab271d.jpg,0,0.0,0,1
ĐẦM DỰ TIỆC BIGSIZE TRỄ VAI ĐÍNH CƯỜM SANG CHẢNH,295000,https://tiki.vn/dam-du-tiec-bigsize-tre-vai-dinh-cuom-sang-chanh-p181682611.html?spid=181682621,https://salt.tikicdn.com/cache/280x280/ts/product/35/c5/df/354c4dd938971433abb8ca28a82f2758.jpg,0,5.0,1,0
Đầm đũi nữ basic dáng suông dài. form rộng ngắn tay nhiều màu ARCTIC HUNTER AH71,299000,https://tiki.vn/dam-dui-nu-basic-dang-suong-dai-form-rong-ngan-tay-nhieu-mau-arctic-hunter-ah71-p183558328.html?spid=183558336,https://salt.tikicdn.com/cache/280x280/ts/product/21/9a/49/85db975edc9c760429115b94556d5e87.jpg,0,4.0,1,1
"Đầm suông thun dáng dài, đầm maxi nữ ARCTIC HUNTER AHB16",149000,https://tiki.vn/dam-suong-thun-dang-dai-dam-maxi-nu-arctic-hunter-ahb16-p58329199.html?spid=161944361,https://salt.tikicdn.com/cache/280x280/ts/product/ee/67/05/c0506d722b610b2f46866300d5bcdbd2.jpg,0,5.0,2,1
"Đầm suông linen tay hết rút eo trẻ trung ArcticHunter, chất vải linen mềm mát, thời trang phong cách Nhật Bản",230000,https://tiki.vn/dam-suong-linen-tay-het-rut-eo-tre-trung-arctichunter-chat-vai-linen-mem-mat-thoi-trang-phong-cach-nhat-ban-p80976685.html?spid=80976709,https://salt.tikicdn.com/cache/280x280/ts/product/72/5d/37/905f71364f76979fca49a9e12490ebec.jpg,0,4.0,31,1
Đầm trung niên suông bigsize hoa thêu cực xinh TIFALU707 - Thời trang thiết kế trung niên cao cấp,625000,https://tiki.vn/dam-trung-nien-suong-bigsize-hoa-theu-cuc-xinh-tifalu707-thoi-trang-thiet-ke-trung-nien-cao-cap-p106108267.html?spid=106108275,https://salt.tikicdn.com/cache/280x280/ts/product/07/13/52/3c3ea37dfec4d42261d5ca05bdd3140e.png,0,4.8,6,1
Đầm xòe / Đầm dự tiệc phối voan kiếng siêu sang chảnh có đủ size S M L XL XXL,149000,https://tiki.vn/dam-xoe-dam-du-tiec-phoi-voan-kieng-sieu-sang-chanh-co-du-size-s-m-l-xl-xxl-p114327253.html?spid=173449678,https://salt.tikicdn.com/cache/280x280/ts/product/7c/7f/4b/a474d72904c7295071d9c83b22f66122.jpg,0,3.0,3,0
"Váy đầm nữ Đũi Việt cổ trụ phối bèo, chất đũi mát, thiết kế cách điệu thích hợp mặc đi dự tiệc, đi chơi thời trang nữ thương hiệu chính hãng  DV62",279000,https://tiki.vn/dam-vay-suong-nu-chat-dui-dang-dai-tay-lung-co-nhan-kem-day-that-eo-thoi-trang-di-choi-du-lich-dui-viet-dv62-p180390889.html?spid=180390897,https://salt.tikicdn.com/cache/280x280/ts/product/38/47/56/425a97029506d2056b669d7517305ae5.jpg,0,5.0,2,1
"Đầm Midi Cổ Sen Tay Ngắn Dáng Suông Kẻ Caro, Váy babydoll Nữ  Đũi Việt Dv158",249000,https://tiki.vn/dam-midi-co-so-mi-tay-ngan-dang-suong-ke-caro-vay-suong-linen-nu-dui-viet-dv158-p190681008.html?spid=190681010,https://salt.tikicdn.com/cache/280x280/ts/product/d2/b3/56/350110b67e52b3a56da92d1744b152f4.jpg,0,5.0,1,1
"Đầm xòe linen form rộng rút eo tay cánh rơi trẻ trung ArcticHunter, thời trang thương hiệu chính hãng",250000,https://tiki.vn/dam-xoe-linen-form-rong-rut-eo-tay-canh-roi-tre-trung-arctichunter-thoi-trang-thuong-hieu-chinh-hang-p163811136.html?spid=163811138,https://salt.tikicdn.com/cache/280x280/ts/product/e6/07/8b/aabdbc883d4a9b6037ab53f3911dd684.jpg,0,5.0,2,1
"Váy đầm voan hoa nhí thiết kế cổ V nữ tính, đầm đuôi cá hoa nhí vintage, thời trang hè thu mới Da177",299000,https://tiki.vn/vay-dam-voan-hoa-nhi-thiet-ke-co-v-nu-tinh-dam-duoi-ca-hoa-nhi-vintage-thoi-trang-he-thu-moi-da177-p193533239.html?spid=193533241,https://salt.tikicdn.com/cache/280x280/ts/product/05/5b/5e/65476764a7f15fc8cd4820042755280a.jpg,0,0.0,0,1
"Đầm suông linen tưng premium cổ tầu sát nách thêu hoa sang trong ArcticHunter, thời trang thương hiệu chính hãng",450000,https://tiki.vn/dam-suong-linen-tung-premium-co-tau-sat-nach-theu-hoa-sang-trong-arctichunter-thoi-trang-thuong-hieu-chinh-hang-p187414016.html?spid=187414032,https://salt.tikicdn.com/cache/280x280/ts/product/64/86/15/3b240a3944e691174f6e35378f29d6a5.jpg,0,5.0,1,1
"Đầm xòe tay phồng điệu đà ArcticHunter, thời trang phong cách Hàn",99000,https://tiki.vn/dam-xoe-tay-phong-dieu-da-arctichunter-thoi-trang-phong-cach-han-p74208797.html?spid=74208801,https://salt.tikicdn.com/cache/280x280/ts/product/b0/4b/82/49c1edc6fc48e737f27d8e318c033afc.jpg,0,2.5,2,1
ĐẦM VOAN KIẾNG THIẾT KẾ BÈO XÉO KHÁNH LINH –M020,390000,https://tiki.vn/dam-voan-kieng-thiet-ke-beo-xeo-khanh-linh-m020-p190794022.html?spid=190794028,https://salt.tikicdn.com/cache/280x280/ts/product/c3/c3/d2/bf67a9bc8ad1957ad05db60b78c39e1b.jpg,0,4.0,1,1
ĐẦM ÔM BODY SÁT NÁCH ÉP ĐÁ PHỐI BẺO SANG TRỌNG,149000,https://tiki.vn/dam-om-body-sat-nach-ep-da-phoi-beo-sang-trong-p71966935.html?spid=71966945,https://salt.tikicdn.com/cache/280x280/ts/product/4e/ba/d1/687dc398b02f900eae090ccff51e5f28.jpg,0,4.3,3,0
Váy Xòe Thiết Kế hoa Cúc Nhỏ,238000,https://tiki.vn/vay-xoe-thiet-ke-hoa-cuc-nho-p57100046.html?spid=58117390,https://salt.tikicdn.com/cache/280x280/ts/product/be/b7/dd/b2c22f22ae4a24cd05ebb4388f583ae6.jpg,0,4.7,9,0
Đầm Nữ Sọc Vintage,290000,https://tiki.vn/dam-nu-soc-vintage-p20919159.html?spid=20919169,https://salt.tikicdn.com/cache/280x280/ts/product/ef/3d/40/3d5291a78b379f4ff1945769df3caf06.jpg,0,4.5,19,0
"Váy sơ mi dáng dài đi biển, đầm nữ đi chơi dạo phố đẹp sang chảnh chất đũi mềm mát Da161",299000,https://tiki.vn/dam-linen-suong-phong-cach-cong-so-co-so-mi-thiet-ke-dai-roi-thoi-trang-nu-haint-boutique-da161-p185919189.html?spid=185919191,https://salt.tikicdn.com/cache/280x280/ts/product/63/46/fb/5005e240acf6494c8baed5fb5bfdffc9.jpg,0,0.0,0,1
Đầm Nữ Jean Hai Túi Dáng Suông DSN882 - Xanh (Size,183000,https://tiki.vn/da-m-nu-jean-hai-tui-dang-suong-dsn882-xanh-p11837235.html?spid=73384631,https://salt.tikicdn.com/cache/280x280/ts/product/95/b3/5c/8ced141b766b4ad0f668610a328f5477.jpg,0,3.3,3,0
Đầm suông nữ tay lơ vê De Leah,750000,https://tiki.vn/dam-suong-nu-tay-lo-ve-de-leah-p194115242.html?spid=194115265,https://salt.tikicdn.com/cache/280x280/ts/product/e0/cc/4a/3a9cdbabfcda9a800c8a2ba10c7280bb.jpg,0,0.0,0,1
(HÀNG SẴN) Đầm Voan Hoa Trung Niên Quý Phái VH86 - Hàng Quảng Châu Cao Cấp,355000,https://tiki.vn/hang-san-dam-voan-hoa-trung-nien-quy-phai-vh86-hang-quang-chau-cao-cap-p167543233.html?spid=167543256,https://salt.tikicdn.com/cache/280x280/ts/product/e0/dc/12/f09702b9e1bb9471a520589467d382dd.jpg,0,4.5,2,0
"Set váy yếm nữ 2 lớp cộc tay, đầm nữ dài maxi dáng ulzang hàn quốc xinh xắn",95000,https://tiki.vn/set-vay-yem-nu-2-lop-coc-tay-dam-nu-dai-maxi-dang-ulzang-han-quoc-xinh-xan-p141096137.html?spid=141096139,https://salt.tikicdn.com/cache/280x280/ts/product/03/ea/97/a1a066f92489d7c90852a47589d1c0b1.jpg,0,4.8,18,0
"Đầm suông nữ, váy suông nữ cộc tay mùa hè in hình con gấu xinh xắn",77000,https://tiki.vn/dam-suong-nu-vay-suong-nu-coc-tay-mua-he-in-hi-nh-con-ga-u-xinh-xa-n-p115832745.html?spid=115832749,https://salt.tikicdn.com/cache/280x280/ts/product/bc/33/71/cc4c4cc9f06baa6bfedcf06bc80d5484.jpg,0,4.6,21,0
"Đầm suông công sở linen cổ đức xanh than trẻ trung ArcticHunter, thời trang thương hiệu chính hãng",250000,https://tiki.vn/dam-suong-cong-so-linen-co-duc-xanh-than-tre-trung-arctichunter-thoi-trang-thuong-hieu-chinh-hang-p113200451.html?spid=113200459,https://salt.tikicdn.com/cache/280x280/ts/product/42/ea/ef/a98906d93566cc2fd0b206e1884ec5fd.jpg,0,4.6,9,1
Đầm Suông Dáng Dài 2 Màu Tay Ngắn In Lá Hoa Sen Kiểu Đầm Suông Chữ A Cho Người Mập Từ 50-78Kg Goti 3226D,329000,https://tiki.vn/dam-suong-dang-dai-2-mau-tay-ngan-in-la-hoa-sen-kieu-dam-suong-chu-a-cho-nguoi-map-tu-50-78kg-goti-3226d-p55704694.html?spid=55704714,https://salt.tikicdn.com/cache/280x280/ts/product/c9/80/4a/be0bb2851e73441e8f960c8e41a3afcb.jpg,0,4.5,13,1
ĐẦM SỌC XOẮN EO HANA,166000,https://tiki.vn/dam-soc-xoan-eo-hana-p176144880.html?spid=176144886,https://salt.tikicdn.com/cache/280x280/ts/product/a2/5c/d7/682c430904ada8dc26a1b3f171d0aaab.jpg,0,4.5,2,0
Đầm body phối lưới rút dây,119000,https://tiki.vn/dam-body-phoi-luoi-rut-day-p108993826.html?spid=108993830,https://salt.tikicdn.com/cache/280x280/ts/product/5f/51/f1/82d71094a6355be474ac628df091fa46.jpg,0,5.0,6,0
"Đầm Sơ Mi Tay Dài Dáng Rộng Kẻ Sọc Caro Thời Trang, Váy Sơ Mi Thu Đông Nữ Công Sở Đũi Việt DV187",249000,https://tiki.vn/dam-so-mi-tay-dai-dang-rong-ke-soc-caro-thoi-trang-vay-so-mi-thu-dong-nu-cong-so-dui-viet-dv187-p192138417.html?spid=192138425,https://salt.tikicdn.com/cache/280x280/ts/product/32/02/12/e6e7594b984dcb41dd065f3cf4964da3.jpg,0,4.5,2,1
Đầm Ôm Đuôi Cá Tay Phồng,249000,https://tiki.vn/dam-om-duoi-ca-tay-phong-p76011914.html?spid=84541892,https://salt.tikicdn.com/cache/280x280/ts/product/09/21/f0/1d1465511908ab6d2a283a5941298fe8.jpg,0,4.0,2,0
Váy Nữ Hoa Nhí Hàng Thiết Kế Chất Tơ Hàn Cao Cấp Dáng Ôm A Nhẹ Nhàng Sang Trọng NORICK,598000,https://tiki.vn/vay-nu-hoa-nhi-hang-thiet-ke-chat-to-han-cao-cap-dang-om-a-nhe-nhang-sang-trong-norick-p113393915.html?spid=113393923,https://salt.tikicdn.com/cache/280x280/ts/product/4a/f0/a2/213a7fe5339ab1c5d2aa6b82b9d02d2d.jpg,0,4.6,14,1
Đầm chun hoa Fenne Garden Dress Gem Clothing SP060445,490000,https://tiki.vn/dam-chun-hoa-fenne-garden-dress-gem-clothing-sp060445-p115935265.html?spid=115935269,https://salt.tikicdn.com/cache/280x280/ts/product/39/63/c7/133bf61a5b29e3fba542e00f3d369756.jpg,0,0.0,0,1
"Đầm suông công sở cổ đức 2 túi sườn,chất đũi mát thời trang trẻ, phong cách Hàn thương hiệu chính hãng Đũi Việt DV74",299000,https://tiki.vn/dam-suong-cong-so-co-duc-2-tui-suon-thoi-trang-tre-phong-cach-han-dui-viet-dv74-p180607009.html?spid=180607021,https://salt.tikicdn.com/cache/280x280/ts/product/63/4a/d2/67d7be3b2bc05ac64cdf03f3beb2ab2e.jpg,0,0.0,0,1
"Đầm sơ mi ngắn tay cổ đức túi sườn, chất vải linen mềm mát, thời trang hè thu ARCTIC HUNTER AH75",299000,https://tiki.vn/dam-so-mi-ngan-tay-co-duc-tui-suon-chat-vai-linen-mem-mat-thoi-trang-he-thu-arctic-hunter-ah75-p183560219.html?spid=183560231,https://salt.tikicdn.com/cache/280x280/ts/product/12/1f/5d/78d00f6a91dcfb8772d75dcff995dd6a.jpg,0,0.0,0,1
SET ĐẦM TRUNG NIÊN CAO CẤP - S30720,350000,https://tiki.vn/set-dam-trung-nien-cao-cap-s30720-p32192615.html?spid=32192621,https://salt.tikicdn.com/cache/280x280/ts/product/36/48/c7/aa5e26d6743055d99fcefbd0c187d4d8.jpg,0,4.5,2,0
"Đầm hè nữ linen suông cổ trụ tay cộc túi bổ trước, chất vải linen mềm mát Đũi Việt",259000,https://tiki.vn/dam-he-nu-linen-suong-co-tru-tay-coc-tui-bo-truoc-chat-vai-linen-mem-mat-dui-viet-p185830083.html?spid=185830087,https://salt.tikicdn.com/cache/280x280/ts/product/b6/5b/58/66b6f280fc523ac8dadbde5502298b36.jpg,0,5.0,1,1
Đầm sơ mi Haint Boutique form rộng kẻ sọc kèm dây thắt eo da132,249000,https://tiki.vn/dam-so-mi-haint-boutique-form-rong-ke-soc-kem-day-that-eo-da132-p77013390.html?spid=77013392,https://salt.tikicdn.com/cache/280x280/ts/product/e3/8b/a7/fa6134c22fbfc484c92b922ddc2023e0.jpg,0,1.0,1,1
"Đầm suông sơ mi linen tay cộc trẻ trung, thời trang phong cách Hàn Quốc Da74",289000,https://tiki.vn/dam-suong-so-mi-linen-tay-coc-tre-trung-thoi-trang-phong-cach-han-quoc-da74-p183558911.html?spid=183558923,https://salt.tikicdn.com/cache/280x280/ts/product/ee/21/21/2e838dd04d1dfb2d3ae0ada920958b41.jpg,0,0.0,0,1
ĐẦM CỔ RỘNG LAI XÉO ĐÍNH HẠT BẸT,399000,https://tiki.vn/dam-co-rong-lai-xeo-dinh-hat-bet-p64226708.html?spid=64226721,https://salt.tikicdn.com/cache/280x280/ts/product/18/60/d9/6a1f6b39c55252b1352c2de24f5203e4.jpg,0,0.0,0,0
Đầm tay phồng đính nút,207000,https://tiki.vn/dam-tay-phong-dinh-nut-p73832307.html?spid=73832309,https://salt.tikicdn.com/cache/280x280/ts/product/cd/26/bb/e62df400bbb7cbe7b60d3812ba1390a3.jpg,0,4.0,1,1
(HÀNG SẴN) Đầm Hoa Trung Niên Giản Dị VH57 - Hàng Quảng Châu Cao Cấp,335000,https://tiki.vn/hang-san-dam-hoa-trung-nien-gian-di-vh57-hang-quang-chau-cao-cap-p125021691.html?spid=125021923,https://salt.tikicdn.com/cache/280x280/ts/product/47/3b/45/6177c263402b7806d9f66011120a4a70.jpg,0,0.0,0,0
"Đầm suông linen cổ tim sát nách đi biển trẻ trung ArcticHunter, chất vải linen mềm mát, thời trang thương hiệu chính hãng",259000,https://tiki.vn/dam-suong-linen-co-tim-sat-nach-di-bien-tre-trung-arctichunter-chat-vai-linen-mem-mat-thoi-trang-thuong-hieu-chinh-hang-p185443493.html?spid=185443507,https://salt.tikicdn.com/cache/280x280/ts/product/f9/96/6d/f5750abf39a2618569186b4051fa9dfd.jpg,0,5.0,2,1
Đầm họa tiết nữ,250000,https://tiki.vn/dam-hoa-tiet-nu-p22029709.html?spid=22029715,https://salt.tikicdn.com/cache/280x280/ts/product/74/f0/52/650db08f3dbc3d13152013d6d22e739d.jpg,0,0.0,0,0
Váy đầm xòe dự tiệc màu xanh lá cổ cách điệu mẫu mới giá rẻ đẹp có bigsize,149000,https://tiki.vn/vay-dam-xoe-du-tiec-mau-xanh-la-co-cach-dieu-mau-moi-gia-re-dep-co-bigsize-p194456536.html?spid=194456548,https://salt.tikicdn.com/cache/280x280/ts/product/5e/a8/2a/81f8da2fd72d670aface26b1271260da.jpg,0,0.0,0,0
Đầm Dự Tiệc  Cưới Sang Trọng Kiểu Đầm Ôm Cổ Vest Cách Điệu Phối Họa Tiết Kèm Thắt Lưng Goti 3275D,329000,https://tiki.vn/dam-du-tiec-cuoi-sang-trong-kieu-dam-om-co-vest-cach-dieu-phoi-hoa-tiet-kem-that-lung-goti-3275d-p59572535.html?spid=59572545,https://salt.tikicdn.com/cache/280x280/ts/product/d8/69/7c/14378e4ba76b0557e19435175dec0f0d.jpg,0,0.0,0,1
váy suông cộc tay in chữ blank space 3 màu cá tính,73000,https://tiki.vn/vay-suong-coc-tay-in-chu-blank-space-3-mau-ca-tinh-p105281644.html?spid=105281650,https://salt.tikicdn.com/cache/280x280/ts/product/45/31/10/ef13e2859efc2610cce5ff120d2c4cae.jpg,0,5.0,19,0
Đầm dự tiệc bọc nút sang trọng,280000,https://tiki.vn/dam-du-tiec-phoi-nut-sang-trong-p27660266.html?spid=27660274,https://salt.tikicdn.com/cache/280x280/ts/product/90/3f/e8/783a087bdb7dac81069b00ad025f129a.png,0,3.9,7,0
Đầm vàng nhún thân Task Dress Gem Clothing SP060402,550000,https://tiki.vn/dam-vang-nhun-than-task-dress-gem-clothing-sp060402-p90966466.html?spid=90966489,https://salt.tikicdn.com/cache/280x280/ts/product/5f/0e/ec/31e1524a4f55f67c922abbac001e25bd.jpg,0,0.0,0,1
Váy Nữ Cổ Vuông Thời Trang Norick Thiết Kế Tay Bồng Xếp Li Cao Cấp,338000,https://tiki.vn/vay-nu-co-vuong-thoi-trang-norick-thiet-ke-tay-bong-xep-li-cao-cap-p116452653.html?spid=116452661,https://salt.tikicdn.com/cache/280x280/ts/product/ca/81/6d/1e149a78fcb02af68e14fbcea9198435.jpg,0,4.8,5,1
Đầm lệch vai bèo Liba Dress Gem Clothing SP060476,540000,https://tiki.vn/dam-lech-vai-beo-liba-dress-gem-clothing-sp060476-p116249896.html?spid=116249900,https://salt.tikicdn.com/cache/280x280/ts/product/25/b2/04/d46ac113a40ddbe6960b39326c1113c7.jpg,0,0.0,0,1
" Đầm Suông Linen Cổ Đức,Váy Sơ mi Công Sở, Dạo Phố Đũi Việt - Phong Cách Thời Trang Hàn Quốc",259000,https://tiki.vn/dam-suong-linen-co-duc-vay-so-mi-cong-so-dao-pho-dui-viet-phong-cach-thoi-trang-han-quoc-p188209663.html?spid=188209685,https://salt.tikicdn.com/cache/280x280/ts/product/c1/a5/51/65311911fa6a7b515dd1960dcd844d26.jpg,0,3.5,2,1
YU CHERRY | Đầm yếm nữ cách điệu nhiều tầng hack dáng Yem Layer Dress YD163,380000,https://tiki.vn/yu-cherry-dam-yem-layer-dress-yd163-p194807318.html?spid=198305379,https://salt.tikicdn.com/cache/280x280/ts/product/3c/3c/ae/c24d2c7360c566f21d5f07b6d162501e.jpg,0,5.0,1,1
"Đầm váy dạ tiệc xếp ly tay lỡ (có mút ngực) gồm 2 màu sắc (đỏ, trắng) thanh lịch, quý phái thời trang nữ",189000,https://tiki.vn/dam-vay-da-tiec-xep-ly-tay-lo-co-mut-nguc-gom-2-mau-sac-do-trang-thanh-lich-quy-phai-thoi-trang-nu-p147497017.html?spid=147497019,https://salt.tikicdn.com/cache/280x280/ts/product/42/8c/87/6ed55b5d193ea40436894e4e173e3f5a.jpg,0,5.0,1,0
Đầm 2 dây voan tơ buộc vai 2 lớp - Váy 2 dây buộc vai dáng babydoll dễ thương,169000,https://tiki.vn/dam-2-day-voan-to-buoc-vai-2-lop-vay-2-day-buoc-vai-dang-babydoll-de-thuong-p124239473.html?spid=124239475,https://salt.tikicdn.com/cache/280x280/ts/product/76/ca/99/ffe3b70f1f72c7b62b5aafa8a58eb8e6.jpg,0,4.0,1,0
Váy đầm xòe dự tiệc cổ cách điệu 2 màu đỏ đen xinh xắn,149000,https://tiki.vn/vay-dam-xoe-du-tiec-co-cach-dieu-2-mau-do-den-xinh-xan-p176802079.html?spid=176802153,https://salt.tikicdn.com/cache/280x280/ts/product/b6/1d/79/73507351072b45492ad111ef7d7200d7.jpg,0,0.0,0,0
Đầm Xòe Nữ Chấm Bi,295000,https://tiki.vn/dam-xoe-nu-cham-bi-p20908439.html?spid=20908470,https://salt.tikicdn.com/cache/280x280/ts/product/db/3b/22/3bdcfa4fd882db8f791e75e784e4a803.jpg,0,0.0,0,0
Váy đầm xòe dự tiệc sọc caro sang trọng bigsize giá rẻ đẹp mẫu mới siêu hot,155000,https://tiki.vn/vay-dam-xoe-du-tiec-soc-caro-sang-trong-bigsize-gia-re-dep-mau-moi-sieu-hot-p194456833.html?spid=194456847,https://salt.tikicdn.com/cache/280x280/ts/product/79/d7/9e/3f80ac7c0948164e34ed07f2aa706218.jpg,0,0.0,0,0
 Đầm Voan Nhẹ Mùa Hè Thanh Lịch VH48 - Hàng Quảng Châu Cao Cấp,335000,https://tiki.vn/dam-voan-nhe-mua-he-thanh-lich-vh48-hang-quang-chau-cao-cap-p195112096.html?spid=195112100,https://salt.tikicdn.com/cache/280x280/ts/product/7f/c9/c5/6f167bfd88f488b2d094f909dcedab21.jpg,0,0.0,0,0
"Đầm Nữ Dáng Ôm MEEJENA Đầm Dáng Ôm Nữ Vải Thun Cát Hàn Sọc BASIC TRƠN Thích hợp đi làm, đi chơi - 3065",99000,https://tiki.vn/dam-nu-dang-om-meejena-dam-dang-om-nu-vai-thun-cat-han-soc-basic-tron-thich-hop-di-lam-di-choi-3065-p71058053.html?spid=71058067,https://salt.tikicdn.com/cache/280x280/ts/product/19/b0/b8/fd0f6b4259fc39338c33e738c5da1e33.jpg,0,5.0,2,1
"Đầm linen nữ dáng suông dài, cổ sơ mi tay ngắn, chất đũi mát phong cách ulzzang Hàn Quốc Da75",299000,https://tiki.vn/dam-linen-nu-dang-suong-dai-co-so-mi-tay-ngan-chat-dui-mat-phong-cach-ulzzang-han-quoc-da75-p183560007.html?spid=183560011,https://salt.tikicdn.com/cache/280x280/ts/product/b9/b7/79/5145dc856022b61c8c2af71c0c158755.jpg,0,0.0,0,1
